index,original_index,Error Text,True_Category,Prompt_Level,Ground Truth,Match_Activity,Match_Resource,Match_EndTime,Match_WorkerID,Extracted Info,latency_sec,prompt_tokens,completion_tokens,total_tokens,extraction_eval_results
42,57,"During the Turning & Milling activity on Machine 8 at 1:06 AM on 14 March 2012, I was operator ID4219. Initially, everything seemed to be running smoothly. However, as I progressed with the operation, I noticed an unexpected issue. The CNC program suddenly switched to a different sequence that wasn't part of the current job order. This caused the machine to perform unintended cuts, resulting in significant material loss and potential damage to the workpiece. Despite no alerts from the system, it was clear something was amiss due to the erratic movement of the tooling. I immediately halted the process and notified my supervisor about the unexpected software behavior for further investigation and correction.",Software Glitch,2,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 8"", ""Error time and Error date"": ""2012/03/14 01:06"", ""WorkerID"": ""ID4219""}",True,True,partial,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 8"",
    ""Error time and Error date"": ""2012/03/14 01:06"",
    ""WorkerID"": ""ID4219""
}",0.9971834999996645,592,69,661,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
220,326,"On 15 March 2012 at exactly 15:56, during the Turning & Milling activity on Machine 5, I was worker ID4529. The machine started normally, but suddenly it began to slow down significantly, and the spindle made an unusual sound. I tried resetting the system, but the issue persisted. As a result, the turning process was delayed, and the part's final shape did not meet the required specifications. Despite no alerts from the machine's system, it became clear that there was an unexpected technical hiccup. I halted the operation, alerted my supervisor, and await further instructions for rectification.",Power Outage,2,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 5"", ""Error time and Error date"": ""2012/03/15 15:56"", ""WorkerID"": ""ID4529""}",True,True,partial,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 5"",
    ""Error time and Error date"": ""2012/03/15 15:56"",
    ""WorkerID"": ""ID4529""
}",0.998052099999768,582,69,651,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
176,252,"On 29 March 2012 at 05:26 during the Round Grinding activity on Machine 3, I was operator ID0420. Initially, the machine seemed to be functioning correctly. However, as the grinding progressed, I noticed an unusual vibration and a strange noise coming from the machine. The tool's rotation started to fluctuate, causing inconsistencies in the grinding pattern. The part that was being processed began to exhibit uneven edges and a rough surface texture. These symptoms were not usual for this activity, and the part did not meet our quality standards. I paused the process immediately and alerted the supervisor about the issue for further investigation and correction.",Air Pressure Error,2,"{""Activity"": ""Round Grinding"", ""Machine"": ""Machine 3"", ""Error time and Error date"": ""2012/03/29 05:26"", ""WorkerID"": ""ID0420""}",True,True,partial,True,"{
    ""Activity"": ""Round Grinding"",
    ""Machine"": ""Machine 3"",
    ""Error time and Error date"": ""2012/03/29 05:26"",
    ""WorkerID"": ""ID0420""
}",0.9987822999992204,586,69,655,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
320,490,"During the Turning & Milling operation on Machine 4 on 18 March 2012 at 09:21. I am worker 4932. Initially, the machine seemed to be functioning normally. However, I soon noticed that the control panel was displaying inconsistent readings for the tool's position and speed. The CNC system was responding slowly, making it difficult to maintain precision in the workpiece. Despite my best efforts to adjust settings manually, the issue persisted, causing the final product to have irregular shapes and rough surfaces. There were no alerts or error messages from the system, which added to the confusion. I stopped the process and alerted the supervisor about the unusual behavior of the machine.",Software Glitch,2,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 4"", ""Error time and Error date"": ""2012/03/18 09:21"", ""WorkerID"": ""ID4932""}",True,True,partial,False,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 4"",
    ""Error time and Error date"": ""2012/03/18 09:21"",
    ""WorkerID"": ""ID4932""
}",0.9984445000009146,592,69,661,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
153,223,"During the Laser Marking activity on Machine 7 on the afternoon of March 19th, 2012 at exactly 16:06, I am worker 0998. Initially, the machine seemed to be functioning smoothly. However, as the marking process progressed, I observed an unusual pattern developing on the target material. The laser marks appeared to be irregular and intermittent, with gaps between them that were not normal. This issue persisted despite adjustments made to the machine settings. The quality of the marked product was compromised, and it became apparent that the feed path error was causing these inconsistencies. I immediately halted the process and alerted my supervisor about the issue for further investigation and rectification.",Feed Path Error,2,"{""Activity"": ""Laser Marking"", ""Machine"": ""Machine 7"", ""Error time and Error date"": ""2012/03/19 16:06"", ""WorkerID"": ""ID0998""}",True,True,partial,True,"{
    ""Activity"": ""Laser Marking"",
    ""Machine"": ""Machine 7"",
    ""Error time and Error date"": ""2012/03/19 16:06"",
    ""WorkerID"": ""ID0998""
}",0.988047099999676,590,68,658,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
231,344,"During the Flat Grinding process on Machine 11 at 01:15 on March 9th, 2012, I was operator ID4882. Initially, everything seemed normal, but I soon noticed an unusual issue with the grinding wheel. It appeared to be spinning erratically, causing inconsistent results in the grinding process. As the hours passed, this irregularity became more pronounced, leading to a noticeable reduction in the quality of the produced parts. The parts were not uniformly shaped, and there was excessive wear on certain areas. Despite no alarms from the system, it was clear that something was amiss. I immediately halted the process and alerted my supervisor about the issue for proper rectification.",Air Pressure Error,2,"{""Activity"": ""Flat Grinding"", ""Machine"": ""Machine 11"", ""Error time and Error date"": ""2012/03/09 01:15"", ""WorkerID"": ""ID4882""}",True,True,partial,False,"{
    ""Activity"": ""Flat Grinding"",
    ""Machine"": ""Machine 11"",
    ""Error time and Error date"": ""2012/03/09 01:15"",
    ""WorkerID"": ""ID4882""
}",1.016202400000111,592,70,662,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
227,338,"During the Turning & Milling process on Machine 4 at 8:35 am on March 6, 2012. I am operator 4932. Initially, the machine seemed to be functioning correctly, but then I noticed an unusual grinding noise coming from the spindle. The metal shavings produced appeared darker and had a metallic sheen, suggesting excessive friction. As I continued with the process, the noise grew louder, and the quality of the final product deteriorated significantly. The pieces were no longer smooth as usual, but instead exhibited irregularities in their surfaces, with some areas appearing misshapen or distorted. The system did not issue any warnings, but it was evident that something was amiss. Consequently, I decided to halt the operation and alerted my supervisor about the situation for further investigation and necessary adjustments.",Lubrication Deficiency,2,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 4"", ""Error time and Error date"": ""2012/03/06 08:35"", ""WorkerID"": ""ID4932""}",True,True,partial,False,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 4"",
    ""Error time and Error date"": ""2012/03/06 08:35"",
    ""WorkerID"": ""ID4932""
}",1.00299620000078,612,69,681,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
417,632,"During the Turning & Milling activity on Machine 4 at exactly 00:44 on March 27, 2012. I am operator ID4932. Initially, the process seemed to run smoothly. However, as I proceeded with my tasks, I encountered an unusual issue - the machine started to behave erratically. The cutting tool was moving unpredictably, and the sound of metal against metal became disconcertingly inconsistent. Despite these obvious signs, there were no alerts from the system. The final product that emerged had a noticeable warp which failed to meet our usual standards for precision. I immediately halted the process, notified my supervisor, and highlighted the need for an inspection and possible machine maintenance.",Software Glitch,2,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 4"", ""Error time and Error date"": ""2012/03/27 00:44"", ""WorkerID"": ""ID4932""}",True,True,partial,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 4"",
    ""Error time and Error date"": ""2012/03/27 00:44"",
    ""WorkerID"": ""ID4932""
}",0.9987476999995124,593,69,662,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
203,297,"During the Turning & Milling process on Machine 9 at 5:22 PM on 15th March 2012, I was operator 3846. As I started the operation, I noticed that the workpiece didn't seem to be secured properly in the clamp. Despite this, I continued with the process as usual. However, as the machine proceeded, the vibrations became more pronounced and the surface finish on the workpiece deteriorated significantly. The cuts were not uniform and showed signs of erratic movement, which is unusual for this particular machine. There was no system alert during this time, but I could clearly see that the workpiece was unstable in the clamp. Consequently, I had to halt the operation and report the issue to my supervisor for immediate rectification to avoid any potential damage to the machine or the workpiece.",Clamping Error,2,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 9"", ""Error time and Error date"": ""2012/03/15 17:22"", ""WorkerID"": ""ID3846""}",True,True,partial,False,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 9"",
    ""Error time and Error date"": ""2012/03/15 17:22"",
    ""WorkerID"": ""ID3846""
}",1.0042644000004657,615,69,684,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
126,182,"On January 19th, 2012 at 09:00, while engaged in the Turning & Milling process on Machine 9, I identified operator 4641. Initially, the machine was functioning smoothly, but I noticed an issue with the alignment of a critical part during the milling phase. This misalignment caused inconsistencies in the final shape and dimensions of the part being produced. The discrepancies became more pronounced as time went on, with noticeable asymmetry in the finished product. Despite the machine not triggering any alarms, it was clear that the part had a significant angular deviation when inspected visually. I promptly stopped the process and reported the issue to the supervisor for immediate rectification.",Part Misalignment,2,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 9"", ""Error time and Error date"": ""2012/01/19 09:00"", ""WorkerID"": ""ID4641""}",True,True,partial,False,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 9"",
    ""Error time and Error date"": ""2012/01/19 09:00"",
    ""WorkerID"": ""ID4641""
}",0.9957796999988204,588,69,657,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
